elfin,id,t0,t1
a,17,2021-11-20T01:08:43.5,2021-11-20T01:12:27.5
a,17,2021-11-20T02:41:38.5,2021-11-20T02:44:52.5
a,17,2021-11-20T04:15:13.5,2021-11-20T04:16:07.5
a,17,2021-11-20T18:14:39.5,2021-11-20T18:14:39.5
a,17,2021-11-20T19:46:45.5,2021-11-20T19:48:40.5
a,17,2021-11-20T21:18:44.5,2021-11-20T21:22:13.5
a,17,2021-11-22T05:52:08.5,2021-11-22T05:52:37.5
a,17,2021-11-22T06:38:28.5,2021-11-22T06:40:50.5
a,17,2021-11-25T05:10:42.5,2021-11-25T05:11:54.5
a,17,2021-11-25T08:16:21.5,2021-11-25T08:16:46.5
a,17,2021-11-25T22:14:38.5,2021-11-25T22:17:41.5
a,17,2021-11-25T23:45:36.5,2021-11-25T23:51:06.5
a,17,2021-11-26T00:32:25.5,2021-11-26T00:36:37.5
a,17,2021-11-26T01:18:40.5,2021-11-26T01:23:43.5
a,17,2021-11-26T02:52:07.5,2021-11-26T02:52:37.5
a,17,2021-11-26T18:24:51.5,2021-11-26T18:26:00.5
a,17,2021-11-26T19:56:17.5,2021-11-26T19:59:56.5
a,17,2021-11-28T04:29:39.5,2021-11-28T04:31:02.5
a,17,2021-11-28T21:32:39.5,2021-11-28T21:36:34.5
a,17,2021-11-28T23:04:07.5,2021-11-28T23:09:53.5
a,17,2021-11-29T01:23:59.5,2021-11-29T01:27:48.5
a,17,2021-11-29T19:15:05.5,2021-11-29T19:18:23.5
a,17,2021-11-30T09:59:05.5,2021-11-30T09:59:05.5
a,17,2021-12-01T02:15:44.5,2021-12-01T02:17:47.5
a,17,2021-12-01T05:20:42.5,2021-12-01T05:21:53.5
a,17,2021-12-01T09:13:38.5,2021-12-01T09:13:55.5
a,17,2021-12-01T20:06:49.5,2021-12-01T20:08:17.5
a,17,2021-12-01T20:51:16.5,2021-12-01T20:55:12.5
a,17,2021-12-01T22:22:14.5,2021-12-01T22:27:54.5
a,17,2021-12-02T00:41:47.5,2021-12-02T00:47:40.5
a,17,2021-12-02T17:01:35.5,2021-12-02T17:01:58.5
a,17,2021-12-04T03:03:53.5,2021-12-04T03:08:46.5
a,17,2021-12-04T04:37:33.5,2021-12-04T04:40:49.5
a,17,2021-12-04T19:23:28.5,2021-12-04T19:26:33.5
a,17,2021-12-04T20:07:35.5,2021-12-04T20:13:06.5
a,17,2021-12-04T20:54:46.5,2021-12-04T20:59:17.5
a,17,2021-12-04T21:39:58.5,2021-12-04T21:47:30.5
a,17,2021-12-06T06:15:40.5,2021-12-06T06:16:03.5
a,17,2021-12-06T07:00:51.5,2021-12-06T07:03:50.5
a,17,2021-12-06T07:47:30.5,2021-12-06T07:47:30.5
a,17,2021-12-06T08:33:18.5,2021-12-06T08:36:03.5
a,17,2021-12-06T09:20:17.5,2021-12-06T09:20:17.5
a,17,2021-12-09T06:17:26.5,2021-12-09T06:20:39.5
a,17,2021-12-09T07:05:10.5,2021-12-09T07:06:29.5
a,17,2021-12-09T07:50:42.5,2021-12-09T07:53:18.5
a,17,2021-12-09T09:24:18.5,2021-12-09T09:25:49.5
a,17,2021-12-10T00:04:59.5,2021-12-10T00:10:43.5
a,17,2021-12-10T02:27:03.5,2021-12-10T02:29:05.5
a,17,2021-12-10T03:11:45.5,2021-12-10T03:14:14.5
a,17,2021-12-10T05:33:15.5,2021-12-10T05:34:48.5
a,17,2021-12-13T00:09:06.5,2021-12-13T00:12:57.5
a,17,2021-12-13T01:42:28.5,2021-12-13T01:42:28.5
a,17,2021-12-13T01:44:40.5,2021-12-13T01:45:32.5
a,17,2021-12-13T18:48:25.5,2021-12-13T18:52:10.5
a,17,2021-12-15T03:19:20.5,2021-12-15T03:20:56.5
a,17,2021-12-15T04:51:59.5,2021-12-15T04:54:33.5
a,17,2021-12-15T06:25:00.5,2021-12-15T06:27:05.5
a,17,2021-12-15T07:57:42.5,2021-12-15T07:57:42.5
a,17,2021-12-16T04:05:56.5,2021-12-16T04:05:56.5
a,17,2021-12-16T15:00:26.5,2021-12-16T15:01:08.5
a,17,2021-12-16T16:32:19.5,2021-12-16T16:33:38.5
a,17,2021-12-16T18:03:44.5,2021-12-16T18:09:25.5
a,17,2021-12-18T05:42:05.5,2021-12-18T05:44:35.5
a,17,2021-12-18T19:40:50.5,2021-12-18T19:40:50.5
a,17,2021-12-18T21:09:55.5,2021-12-18T21:15:52.5
a,17,2021-12-21T01:51:05.5,2021-12-21T01:55:44.5
a,17,2021-12-21T18:55:15.5,2021-12-21T19:00:20.5
a,17,2021-12-21T20:27:17.5,2021-12-21T20:28:08.5
a,17,2021-12-21T20:30:49.5,2021-12-21T20:32:26.5
a,17,2021-12-22T13:33:08.5,2021-12-22T13:37:01.5
a,17,2021-12-22T18:09:35.5,2021-12-22T18:15:38.5
a,17,2021-12-23T23:35:32.5,2021-12-23T23:37:50.5
a,17,2021-12-24T18:10:49.5,2021-12-24T18:16:43.5
a,17,2021-12-24T19:42:52.5,2021-12-24T19:48:46.5
a,17,2021-12-25T12:48:35.5,2021-12-25T12:51:39.5
a,17,2021-12-25T12:53:56.5,2021-12-25T12:53:56.5
a,17,2021-12-27T00:22:30.5,2021-12-27T00:25:29.5
a,17,2021-12-27T20:31:22.5,2021-12-27T20:31:22.5
a,17,2021-12-29T20:34:27.5,2021-12-29T20:35:26.5
a,17,2021-12-29T20:37:40.5,2021-12-29T20:37:40.5
a,17,2021-12-30T01:11:00.5,2021-12-30T01:14:21.5
a,17,2021-12-30T16:42:15.5,2021-12-30T16:47:49.5
a,17,2022-01-01T04:47:23.5,2022-01-01T04:48:38.5
a,17,2022-01-01T17:38:41.5,2022-01-01T17:40:18.5
a,17,2022-01-01T19:02:09.5,2022-01-01T19:05:45.5
a,17,2022-01-01T19:46:47.5,2022-01-01T19:52:25.5
a,17,2022-01-01T20:32:59.5,2022-01-01T20:38:25.5
a,17,2022-01-01T22:05:43.5,2022-01-01T22:10:53.5
a,17,2022-01-03T23:41:38.5,2022-01-03T23:43:51.5
a,17,2022-01-04T18:15:34.5,2022-01-04T18:20:41.5
a,17,2022-01-04T19:01:48.5,2022-01-04T19:07:04.5
a,17,2022-01-04T19:47:51.5,2022-01-04T19:52:58.5
a,17,2022-01-04T21:20:37.5,2022-01-04T21:24:18.5
a,17,2022-01-05T11:53:37.5,2022-01-05T11:53:37.5
a,17,2022-01-06T22:53:18.5,2022-01-06T22:58:08.5
a,17,2022-01-07T01:14:42.5,2022-01-07T01:16:44.5
a,17,2022-01-07T16:45:17.5,2022-01-07T16:48:59.5
a,17,2022-01-07T18:17:37.5,2022-01-07T18:21:42.5
a,17,2022-01-07T19:02:36.5,2022-01-07T19:04:38.5
a,17,2022-01-07T19:07:04.5,2022-01-07T19:07:04.5
a,17,2022-01-07T19:50:20.5,2022-01-07T19:51:33.5
a,17,2022-01-08T11:08:43.5,2022-01-08T11:09:24.5
a,17,2022-01-08T11:21:42.5,2022-01-08T11:23:32.5
a,17,2022-01-08T12:41:45.5,2022-01-08T12:42:18.5
a,17,2022-01-08T14:13:14.5,2022-01-08T14:13:14.5
a,17,2022-01-11T11:55:03.5,2022-01-11T11:57:25.5
a,17,2022-01-12T04:54:24.5,2022-01-12T04:56:36.5
a,17,2022-01-12T19:03:34.5,2022-01-12T19:08:20.5
a,17,2022-01-13T12:11:10.5,2022-01-13T12:11:19.5
a,17,2022-01-13T13:28:21.5,2022-01-13T13:29:45.5
a,17,2022-01-13T15:01:44.5,2022-01-13T15:02:34.5
a,17,2022-01-14T04:49:31.5,2022-01-14T04:57:07.5
a,17,2022-01-14T06:28:21.5,2022-01-14T06:28:21.5
a,17,2022-01-14T06:30:25.5,2022-01-14T06:31:12.5
a,17,2022-01-14T12:54:36.5,2022-01-14T12:55:38.5
a,17,2022-01-14T23:28:52.5,2022-01-14T23:30:22.5
a,17,2022-01-14T23:41:29.5,2022-01-14T23:45:42.5
a,17,2022-01-15T00:27:44.5,2022-01-15T00:31:51.5
a,17,2022-01-15T00:55:32.5,2022-01-15T01:02:58.5
a,17,2022-01-15T01:15:29.5,2022-01-15T01:18:30.5
a,17,2022-01-15T03:35:27.5,2022-01-15T03:36:21.5
a,17,2022-01-15T17:31:32.5,2022-01-15T17:36:06.5
a,17,2022-01-15T18:04:09.5,2022-01-15T18:06:53.5
a,17,2022-01-15T19:36:41.5,2022-01-15T19:38:56.5
a,17,2022-01-15T20:36:05.5,2022-01-15T20:40:22.5
a,17,2022-01-15T21:09:10.5,2022-01-15T21:11:01.5
a,17,2022-01-16T12:37:28.5,2022-01-16T12:43:20.5
a,17,2022-01-16T12:54:54.5,2022-01-16T13:00:09.5
a,17,2022-01-18T00:28:28.5,2022-01-18T00:31:53.5
a,17,2022-01-18T01:14:42.5,2022-01-18T01:18:10.5
a,17,2022-01-18T15:59:32.5,2022-01-18T16:04:04.5
a,17,2022-01-18T17:19:12.5,2022-01-18T17:20:57.5
a,17,2022-01-18T17:31:32.5,2022-01-18T17:35:54.5
a,17,2022-01-18T19:03:48.5,2022-01-18T19:06:36.5
a,17,2022-01-20T04:52:42.5,2022-01-20T04:57:38.5
a,17,2022-01-20T05:56:00.5,2022-01-20T05:57:01.5
a,17,2022-01-20T06:27:21.5,2022-01-20T06:29:46.5
a,17,2022-01-20T20:25:01.5,2022-01-20T20:25:22.5
a,17,2022-01-21T11:52:54.5,2022-01-21T11:56:24.5
a,17,2022-01-21T12:55:37.5,2022-01-21T12:58:29.5
a,17,2022-01-21T13:26:22.5,2022-01-21T13:29:02.5
a,17,2022-01-21T15:58:55.5,2022-01-21T16:02:24.5
a,17,2022-01-21T16:45:02.5,2022-01-21T16:48:42.5
a,17,2022-01-21T18:17:16.5,2022-01-21T18:21:06.5
a,17,2022-01-22T06:29:28.5,2022-01-22T06:30:31.5
a,17,2022-01-22T11:06:40.5,2022-01-22T11:08:31.5
a,17,2022-01-22T12:53:41.5,2022-01-22T12:57:13.5
a,17,2022-01-22T23:42:48.5,2022-01-22T23:43:30.5
a,17,2022-01-24T11:07:38.5,2022-01-24T11:08:54.5
a,17,2022-01-24T11:22:26.5,2022-01-24T11:23:34.5
a,17,2022-01-24T12:39:07.5,2022-01-24T12:41:57.5
a,17,2022-01-24T12:54:13.5,2022-01-24T12:56:52.5
a,17,2022-01-24T14:11:32.5,2022-01-24T14:14:59.5
a,17,2022-01-25T04:08:58.5,2022-01-25T04:08:58.5
a,17,2022-01-25T05:38:32.5,2022-01-25T05:42:25.5
a,17,2022-01-25T07:12:20.5,2022-01-25T07:15:53.5
a,17,2022-01-25T22:37:33.5,2022-01-25T22:42:55.5
a,17,2022-01-25T22:53:03.5,2022-01-25T22:58:23.5
a,17,2022-01-26T00:09:58.5,2022-01-26T00:13:54.5
a,17,2022-01-26T15:58:10.5,2022-01-26T16:00:22.5
a,17,2022-01-26T17:29:52.5,2022-01-26T17:32:14.5
a,17,2022-01-26T18:48:46.5,2022-01-26T18:50:54.5
a,17,2022-01-26T19:01:54.5,2022-01-26T19:02:37.5
a,17,2022-01-27T10:18:10.5,2022-01-27T10:20:46.5
a,17,2022-01-27T11:50:59.5,2022-01-27T11:53:49.5
a,17,2022-01-28T04:50:00.5,2022-01-28T04:54:50.5
a,17,2022-01-28T06:25:18.5,2022-01-28T06:28:09.5
a,17,2022-01-28T23:39:01.5,2022-01-28T23:39:43.5
a,17,2022-01-29T13:24:00.5,2022-01-29T13:25:16.5
a,17,2022-01-31T05:27:58.5,2022-01-31T05:29:16.5
a,17,2022-01-31T05:31:41.5,2022-01-31T05:32:06.5
a,17,2022-01-31T17:57:50.5,2022-01-31T18:01:54.5
a,17,2022-01-31T19:29:29.5,2022-01-31T19:33:24.5
a,17,2022-02-02T04:04:20.5,2022-02-02T04:04:29.5
a,17,2022-02-02T05:33:15.5,2022-02-02T05:38:04.5
a,17,2022-02-02T09:26:56.5,2022-02-02T09:27:05.5
a,17,2022-02-02T22:32:45.5,2022-02-02T22:35:51.5
a,17,2022-02-03T15:37:25.5,2022-02-03T15:38:50.5
a,17,2022-02-04T10:11:27.5,2022-02-04T10:15:25.5
a,17,2022-02-04T11:44:14.5,2022-02-04T11:47:52.5
a,17,2022-02-05T04:43:16.5,2022-02-05T04:48:39.5
a,17,2022-02-05T06:17:01.5,2022-02-05T06:21:05.5
a,17,2022-02-07T10:54:41.5,2022-02-07T10:56:40.5
a,17,2022-02-08T17:52:30.5,2022-02-08T17:53:58.5
a,17,2022-02-08T20:54:04.5,2022-02-08T20:57:17.5
a,17,2022-02-10T03:53:34.5,2022-02-10T03:56:14.5
a,17,2022-02-10T22:21:45.5,2022-02-10T22:25:08.5
a,17,2022-02-12T11:34:01.5,2022-02-12T11:36:18.5
a,17,2022-02-14T09:58:35.5,2022-02-14T10:01:47.5
a,17,2022-02-14T13:03:17.5,2022-02-14T13:07:01.5
a,17,2022-02-15T06:03:34.5,2022-02-15T06:07:21.5
a,17,2022-02-16T14:31:52.5,2022-02-16T14:36:15.5
a,17,2022-02-16T16:05:58.5,2022-02-16T16:09:23.5
a,17,2022-02-16T17:38:33.5,2022-02-16T17:40:35.5
a,17,2022-02-17T10:39:32.5,2022-02-17T10:42:58.5
a,17,2022-02-17T13:44:59.5,2022-02-17T13:46:04.5
a,17,2022-02-18T06:45:33.5,2022-02-18T06:48:14.5
a,17,2022-02-18T23:41:56.5,2022-02-18T23:46:53.5
a,17,2022-02-21T19:46:14.5,2022-02-21T19:48:59.5
a,17,2022-02-22T09:40:12.5,2022-02-22T09:46:03.5
a,17,2022-02-22T11:15:19.5,2022-02-22T11:19:52.5
a,17,2022-02-22T12:47:38.5,2022-02-22T12:51:04.5
a,17,2022-02-23T21:14:22.5,2022-02-23T21:16:19.5
a,17,2022-02-24T11:15:01.5,2022-02-24T11:15:01.5
a,17,2022-02-25T10:22:19.5,2022-02-25T10:25:06.5
a,17,2022-02-26T04:54:09.5,2022-02-26T04:56:21.5
a,17,2022-02-26T18:49:36.5,2022-02-26T18:51:08.5
a,17,2022-03-01T14:51:46.5,2022-03-01T14:53:35.5
a,17,2022-03-03T05:28:12.5,2022-03-03T05:30:06.5
a,17,2022-03-03T19:24:32.5,2022-03-03T19:24:39.5
a,17,2022-03-04T12:23:47.5,2022-03-04T12:26:41.5
a,17,2022-03-04T13:56:44.5,2022-03-04T13:58:51.5
a,17,2022-03-05T05:23:38.5,2022-03-05T05:28:13.5
a,17,2022-03-07T09:56:12.5,2022-03-07T10:00:11.5
a,17,2022-03-07T11:28:50.5,2022-03-07T11:31:55.5
a,17,2022-03-08T02:57:50.5,2022-03-08T02:59:15.5
a,17,2022-03-09T11:24:55.5,2022-03-09T11:25:54.5
a,17,2022-03-09T12:55:37.5,2022-03-09T12:58:45.5
a,17,2022-03-09T14:28:08.5,2022-03-09T14:30:19.5
a,17,2022-03-10T04:24:36.5,2022-03-10T04:26:05.5
a,17,2022-03-10T09:00:19.5,2022-03-10T09:02:09.5
a,17,2022-03-11T17:28:31.5,2022-03-11T17:30:20.5
a,17,2022-03-12T11:59:01.5,2022-03-12T12:01:47.5
a,17,2022-03-14T13:24:59.5,2022-03-14T13:27:39.5
a,17,2022-03-17T09:22:27.5,2022-03-17T09:26:08.5
a,17,2022-03-17T10:55:32.5,2022-03-17T10:59:33.5
a,17,2022-03-18T02:24:28.5,2022-03-18T02:24:37.5
a,17,2022-03-19T10:47:10.5,2022-03-19T10:51:01.5
a,17,2022-03-22T09:48:59.5,2022-03-22T09:50:32.5
a,17,2022-03-25T04:13:19.5,2022-03-25T04:14:51.5
a,17,2022-03-26T09:34:06.5,2022-03-26T09:34:06.5
a,17,2022-03-26T14:09:47.5,2022-03-26T14:10:41.5
a,17,2022-03-26T15:42:55.5,2022-03-26T15:42:55.5
a,17,2022-03-28T14:00:13.5,2022-03-28T14:03:20.5
a,17,2022-03-29T08:31:09.5,2022-03-29T08:33:17.5
a,17,2022-03-29T10:03:54.5,2022-03-29T10:05:28.5
a,17,2022-03-29T11:36:49.5,2022-03-29T11:37:47.5
a,17,2022-03-31T09:56:15.5,2022-03-31T09:56:42.5
a,17,2022-03-31T11:26:33.5,2022-03-31T11:28:14.5
a,17,2022-03-31T13:01:01.5,2022-03-31T13:01:33.5
a,17,2022-04-02T14:21:46.5,2022-04-02T14:22:47.5
a,17,2022-04-05T08:40:11.5,2022-04-05T08:41:03.5
a,17,2022-04-06T03:11:52.5,2022-04-06T03:12:09.5
a,17,2022-04-14T08:27:57.5,2022-04-14T08:29:43.5
a,17,2022-04-14T11:33:27.5,2022-04-14T11:33:27.5
a,17,2022-04-18T12:36:07.5,2022-04-18T12:36:23.5
a,17,2022-04-19T08:37:40.5,2022-04-19T08:38:51.5
a,17,2022-04-21T08:21:50.5,2022-04-21T08:23:10.5
a,17,2022-04-21T09:54:59.5,2022-04-21T09:55:43.5
a,17,2022-04-22T02:51:27.5,2022-04-22T02:51:27.5
a,17,2022-04-23T08:05:38.5,2022-04-23T08:06:57.5
a,17,2022-04-30T07:50:43.5,2022-04-30T07:51:36.5
a,17,2022-05-04T07:12:03.5,2022-05-04T07:12:29.5
a,17,2022-05-06T09:56:27.5,2022-05-06T09:56:27.5
a,17,2022-05-10T06:56:33.5,2022-05-10T06:56:49.5
a,17,2022-05-14T09:16:31.5,2022-05-14T09:17:32.5
a,17,2022-05-18T10:02:05.5,2022-05-18T10:03:20.5
a,17,2022-05-23T03:38:31.5,2022-05-23T03:38:41.5
a,17,2022-05-30T08:55:56.5,2022-05-30T08:56:59.5
a,17,2022-05-31T12:30:55.5,2022-05-31T12:31:08.5
a,17,2022-06-07T03:54:23.5,2022-06-07T03:54:33.5
a,17,2022-06-18T07:50:12.5,2022-06-18T07:51:14.5
a,17,2022-06-21T07:43:36.5,2022-06-21T07:44:11.5
a,17,2022-06-25T06:31:48.5,2022-06-25T06:32:13.5
a,17,2022-06-30T10:17:55.5,2022-06-30T10:17:55.5
a,17,2022-07-02T05:05:01.5,2022-07-02T05:05:09.5
a,17,2022-07-06T02:13:27.5,2022-07-06T02:14:07.5
a,17,2022-07-16T01:42:42.5,2022-07-16T01:43:22.5
a,17,2022-07-20T06:15:12.5,2022-07-20T06:15:20.5
a,17,2022-08-16T05:06:24.5,2022-08-16T05:06:49.5
a,17,2022-08-16T20:13:46.5,2022-08-16T20:13:46.5
a,17,2022-08-16T21:44:21.5,2022-08-16T21:45:34.5
a,17,2022-08-17T23:28:05.5,2022-08-17T23:28:17.5
a,17,2022-08-18T00:58:55.5,2022-08-18T01:01:08.5
a,17,2022-08-19T02:42:13.5,2022-08-19T02:43:52.5
a,17,2022-08-19T05:44:33.5,2022-08-19T05:44:50.5
a,17,2022-08-20T07:26:40.5,2022-08-20T07:26:40.5
a,17,2022-08-24T20:11:56.5,2022-08-24T20:12:47.5
a,17,2022-08-24T21:42:17.5,2022-08-24T21:44:24.5
a,17,2022-08-25T23:21:54.5,2022-08-25T23:24:43.5
a,17,2022-08-26T00:52:33.5,2022-08-26T00:54:54.5
a,17,2022-08-26T02:25:22.5,2022-08-26T02:25:22.5
a,17,2022-08-27T02:32:08.5,2022-08-27T02:34:11.5
a,17,2022-08-27T04:03:02.5,2022-08-27T04:04:22.5
a,17,2022-08-28T05:42:14.5,2022-08-28T05:42:31.5
a,17,2022-08-28T07:12:54.5,2022-08-28T07:13:14.5
a,17,2022-08-29T22:23:32.5,2022-08-29T22:26:04.5
a,17,2022-09-10T22:49:54.5,2022-09-10T22:51:55.5
a,18,2020-04-19T04:24:50.5,2020-04-19T04:24:50.5
a,18,2020-04-19T21:33:21.5,2020-04-19T21:34:17.5
a,18,2020-04-19T21:37:27.5,2020-04-19T21:39:02.5
a,18,2020-04-20T16:18:50.5,2020-04-20T16:19:59.5
a,18,2020-04-22T04:08:45.5,2020-04-22T04:10:14.5
a,18,2020-04-23T19:07:56.5,2020-04-23T19:13:13.5
a,18,2020-04-24T15:26:33.5,2020-04-24T15:27:34.5
a,18,2020-04-26T04:49:41.5,2020-04-26T04:51:04.5
a,18,2020-04-26T21:58:00.5,2020-04-26T22:02:25.5
a,18,2020-04-27T01:04:56.5,2020-04-27T01:09:30.5
a,18,2020-04-27T18:15:26.5,2020-04-27T18:17:57.5
a,18,2020-04-27T21:21:21.5,2020-04-27T21:22:18.5
a,18,2020-05-30T18:27:25.5,2020-05-30T18:32:57.5
a,18,2020-05-31T17:50:46.5,2020-05-31T17:55:38.5
a,18,2020-06-02T21:18:49.5,2020-06-02T21:21:30.5
a,18,2020-06-02T22:51:05.5,2020-06-02T22:51:14.5
a,18,2020-06-04T15:51:30.5,2020-06-04T15:52:00.5
a,18,2020-06-10T02:45:58.5,2020-06-10T02:46:23.5
a,18,2020-06-10T02:48:44.5,2020-06-10T02:49:59.5
a,18,2020-06-10T04:20:31.5,2020-06-10T04:20:55.5
a,18,2020-06-10T04:23:01.5,2020-06-10T04:24:45.5
a,18,2020-06-10T21:28:16.5,2020-06-10T21:30:45.5
a,18,2020-06-12T12:30:03.5,2020-06-12T12:32:35.5
a,18,2020-06-18T20:45:01.5,2020-06-18T20:45:19.5
a,18,2020-06-20T09:08:23.5,2020-06-20T09:11:29.5
a,18,2020-06-21T03:50:51.5,2020-06-21T03:52:03.5
a,18,2020-06-22T15:41:59.5,2020-06-22T15:43:29.5
a,18,2020-06-22T18:47:44.5,2020-06-22T18:49:51.5
a,18,2020-06-23T13:31:48.5,2020-06-23T13:33:09.5
a,18,2020-06-24T05:08:53.5,2020-06-24T05:09:42.5
a,18,2020-06-24T08:14:43.5,2020-06-24T08:16:25.5
a,18,2020-06-25T20:02:50.5,2020-06-25T20:04:41.5
a,18,2020-06-26T14:47:43.5,2020-06-26T14:49:38.5
a,18,2020-06-26T16:20:59.5,2020-06-26T16:22:42.5
a,18,2020-06-27T09:29:24.5,2020-06-27T09:33:26.5
a,18,2020-06-27T11:03:40.5,2020-06-27T11:06:15.5
a,18,2020-06-29T22:14:41.5,2020-06-29T22:15:07.5
a,18,2020-06-30T12:20:28.5,2020-06-30T12:21:52.5
a,18,2020-06-30T13:53:59.5,2020-06-30T13:54:15.5
a,18,2020-06-30T15:26:20.5,2020-06-30T15:27:49.5
a,18,2020-07-01T11:42:47.5,2020-07-01T11:44:54.5
a,18,2020-07-03T18:14:37.5,2020-07-03T18:16:51.5
a,18,2020-07-04T11:25:23.5,2020-07-04T11:26:39.5
a,18,2020-07-04T12:59:05.5,2020-07-04T13:00:27.5
a,18,2020-07-04T14:32:09.5,2020-07-04T14:34:20.5
a,18,2020-07-05T10:47:14.5,2020-07-05T10:47:40.5
a,18,2020-07-06T02:22:18.5,2020-07-06T02:25:39.5
a,18,2020-07-06T21:01:37.5,2020-07-06T21:05:20.5
a,18,2020-07-07T15:47:15.5,2020-07-07T15:48:51.5
a,18,2020-07-10T01:27:42.5,2020-07-10T01:29:50.5
a,18,2020-07-10T03:00:43.5,2020-07-10T03:03:23.5
a,18,2020-07-10T18:35:43.5,2020-07-10T18:36:05.5
a,18,2020-07-10T21:41:09.5,2020-07-10T21:43:03.5
a,18,2020-07-11T13:20:45.5,2020-07-11T13:20:45.5
a,18,2020-07-11T14:53:14.5,2020-07-11T14:54:14.5
a,18,2020-07-14T02:04:12.5,2020-07-14T02:05:59.5
a,18,2020-09-19T09:36:29.5,2020-09-19T09:36:59.5
a,18,2020-09-20T04:19:17.5,2020-09-20T04:19:52.5
a,18,2020-09-20T05:52:17.5,2020-09-20T05:52:17.5
a,18,2020-09-23T07:06:26.5,2020-09-23T07:07:00.5
a,18,2020-09-23T10:13:26.5,2020-09-23T10:14:12.5
a,18,2020-09-24T03:22:59.5,2020-09-24T03:23:08.5
a,18,2020-09-30T08:56:43.5,2020-09-30T08:58:24.5
a,18,2020-10-01T06:46:10.5,2020-10-01T06:47:27.5
a,18,2020-10-05T02:42:48.5,2020-10-05T02:42:48.5
a,18,2020-10-05T04:15:55.5,2020-10-05T04:16:20.5
a,18,2020-10-08T05:29:15.5,2020-10-08T05:29:31.5
a,18,2020-10-11T08:15:54.5,2020-10-11T08:15:54.5
a,18,2020-10-23T00:42:35.5,2020-10-23T00:43:20.5
a,18,2020-10-23T03:49:47.5,2020-10-23T03:49:56.5
a,18,2020-10-26T03:29:42.5,2020-10-26T03:29:51.5
a,18,2021-01-11T01:33:32.5,2021-01-11T01:35:18.5
a,18,2021-01-11T03:54:38.5,2021-01-11T03:54:38.5
a,18,2021-01-11T21:00:34.5,2021-01-11T21:01:24.5
a,18,2021-01-11T22:33:59.5,2021-01-11T22:35:22.5
a,18,2021-01-12T00:08:27.5,2021-01-12T00:09:02.5
a,18,2021-01-14T03:30:36.5,2021-01-14T03:31:02.5
a,18,2021-01-15T01:17:31.5,2021-01-15T01:19:11.5
a,18,2021-01-18T00:53:43.5,2021-01-18T00:55:24.5
a,18,2021-01-18T18:00:24.5,2021-01-18T18:00:57.5
a,18,2021-01-18T19:33:38.5,2021-01-18T19:35:33.5
a,18,2021-01-18T21:07:17.5,2021-01-18T21:09:15.5
a,18,2021-01-18T22:40:58.5,2021-01-18T22:42:36.5
a,18,2021-01-24T23:26:31.5,2021-01-24T23:28:27.5
a,18,2021-01-25T18:52:50.5,2021-01-25T18:54:40.5
a,18,2021-01-25T20:26:03.5,2021-01-25T20:27:55.5
a,18,2021-01-28T01:21:25.5,2021-01-28T01:23:45.5
a,18,2021-01-28T02:54:50.5,2021-01-28T02:57:18.5
a,18,2021-01-28T20:48:18.5,2021-01-28T20:51:40.5
a,18,2021-01-29T17:02:46.5,2021-01-29T17:03:36.5
a,18,2021-01-31T21:58:13.5,2021-01-31T22:00:44.5
a,18,2021-02-01T01:05:15.5,2021-02-01T01:06:55.5
a,18,2021-02-01T02:40:00.5,2021-02-01T02:40:00.5
a,18,2021-02-01T17:24:51.5,2021-02-01T17:26:10.5
a,18,2021-02-01T18:11:16.5,2021-02-01T18:13:18.5
a,18,2021-02-01T19:44:27.5,2021-02-01T19:47:47.5
a,18,2021-02-03T23:52:53.5,2021-02-03T23:54:50.5
a,18,2021-02-04T00:39:55.5,2021-02-04T00:42:42.5
a,18,2021-02-04T03:47:46.5,2021-02-04T03:48:32.5
a,18,2021-02-04T20:52:51.5,2021-02-04T20:56:55.5
a,18,2021-02-04T22:26:14.5,2021-02-04T22:30:08.5
a,18,2021-02-07T01:48:56.5,2021-02-07T01:50:03.5
a,18,2021-02-07T03:22:43.5,2021-02-07T03:24:03.5
a,18,2021-02-07T22:01:32.5,2021-02-07T22:05:34.5
a,18,2021-02-11T00:44:09.5,2021-02-11T00:47:22.5
a,18,2021-02-11T02:18:26.5,2021-02-11T02:20:18.5
a,18,2021-02-11T16:17:59.5,2021-02-11T16:19:18.5
a,18,2021-02-11T17:50:45.5,2021-02-11T17:53:44.5
a,18,2021-02-11T19:24:38.5,2021-02-11T19:28:11.5
a,18,2021-02-11T20:56:40.5,2021-02-11T21:01:27.5
a,18,2021-02-14T01:53:02.5,2021-02-14T01:55:34.5
a,18,2021-02-14T20:31:52.5,2021-02-14T20:36:49.5
a,18,2021-02-16T07:34:54.5,2021-02-16T07:35:54.5
a,18,2021-02-23T07:38:07.5,2021-02-23T07:39:50.5
a,18,2021-04-26T03:10:58.5,2021-04-26T03:14:58.5
a,18,2021-04-29T03:28:08.5,2021-04-29T03:33:25.5
a,18,2021-05-02T13:32:01.5,2021-05-02T13:32:01.5
a,18,2021-05-03T08:56:50.5,2021-05-03T08:56:50.5
a,18,2021-05-04T17:30:38.5,2021-05-04T17:31:33.5
a,18,2021-06-26T12:44:54.5,2021-06-26T12:48:18.5
a,18,2021-06-26T13:32:51.5,2021-06-26T13:34:35.5
a,18,2021-06-26T14:19:01.5,2021-06-26T14:22:47.5
a,18,2021-06-26T15:05:30.5,2021-06-26T15:08:40.5
